138.75,1.04981e-05
139.375,1.06266e-05
140,1.03822e-05
140.625,1.0495e-05
141.25,1.04246e-05
141.875,1.01553e-05
142.5,1.05925e-05
143.125,1.03328e-05
143.75,1.02346e-05
144.375,1.05342e-05
145,1.05485e-05
145.625,1.04254e-05
146.25,1.03747e-05
146.875,9.93074e-06
147.5,1.048e-05
148.125,9.87794e-06
148.75,1.02963e-05
149.375,1.01178e-05
150,1.0229e-05
150.625,1.03354e-05
151.25,1.05609e-05
151.875,1.04022e-05
152.5,1.04316e-05
153.125,1.01252e-05
153.75,1.04417e-05
154.375,1.02089e-05
155,1e-05
155.625,1.00294e-05
156.25,9.87538e-06
156.875,1.00868e-05
157.5,1.01479e-05
158.125,1.00408e-05
158.75,1.02176e-05
159.375,1.03193e-05
